,myAUC,avg_diff,power,avg_log2FC,pct.1,pct.2,cluster,gene
4386,0.892,2.202356685,0.784,6.750874417,0.8,0.07,7,Hexb
4387,0.891,1.58258603,0.782,3.070016755,0.914,0.29,7,Pim1
4388,0.889,0.911332738,0.778,1.510202865,1,0.959,7,ENSMUSG00000139771
4389,0.883,1.403828046,0.766,8.504150223,0.768,0.007,7,Fcgr3
4390,0.876,1.228549684,0.752,5.965011181,0.768,0.032,7,Runx1
4391,0.875,0.966337229,0.75,1.740953185,0.989,0.643,7,Marcks
4392,0.875,1.059583179,0.75,1.898672316,0.987,0.464,7,B2m
4393,0.872,1.32031094,0.744,3.452689726,0.828,0.188,7,Tnfaip3
4394,0.871,1.379701479,0.742,8.404832373,0.745,0.007,7,Ly86
4395,0.869,1.014003156,0.738,1.795863286,0.983,0.383,7,Selenop
4396,0.868,1.134423747,0.736,7.877217356,0.74,0.007,7,Pik3ap1
4397,0.867,1.167118633,0.734,6.203655144,0.747,0.028,7,Unc93b1
4398,0.867,1.37267781,0.734,2.786714723,0.891,0.389,7,Gadd45b
4399,0.866,1.114272119,0.732,1.788097317,0.998,0.631,7,Nfkbia
4400,0.865,1.300046615,0.73,4.126005883,0.79,0.156,7,Grn
4401,0.86,1.314922266,0.72,2.322514341,0.972,0.661,7,Btg1
4402,0.858,1.232882396,0.716,2.543227934,0.893,0.491,7,Zeb2
4403,0.857,1.164808007,0.714,8.180705778,0.717,0.006,7,Spi1
4404,0.856,1.320392855,0.712,8.238544151,0.715,0.008,7,Trem2
4405,0.855,1.191560352,0.71,2.975059882,0.824,0.248,7,Nfkbiz
4406,0.855,0.949054531,0.71,1.613772964,0.97,0.366,7,Icam1
4407,0.851,1.049309595,0.702,7.659897459,0.706,0.007,7,Cd53
4408,0.847,1.097032275,0.694,3.344050582,0.779,0.168,7,Vasp
4409,0.846,1.130721225,0.692,8.325714978,0.695,0.005,7,Lrrc25
4410,0.844,1.003977274,0.688,2.289441551,0.867,0.422,7,Rap1b
4411,0.844,1.090271413,0.688,8.148354629,0.691,0.006,7,C3ar1
4412,0.843,1.30361956,0.686,2.86085359,0.835,0.374,7,Ppp1r15a
4413,0.839,1.437437267,0.678,8.290127954,0.682,0.008,7,P2ry12
4414,0.837,1.173088938,0.674,1.987284736,0.942,0.53,7,Id2
4415,0.837,0.42103601,0.674,0.61887654,1,0.946,7,Cst3
4416,0.836,1.333437995,0.672,7.096189528,0.676,0.005,7,Mir142hg
4417,0.836,0.986416926,0.672,2.727873705,0.798,0.176,7,Cyba
4418,0.829,1.069666061,0.658,5.232594885,0.682,0.039,7,Ltc4s
4419,0.829,0.926166026,0.658,2.073457557,0.869,0.413,7,Serinc3
4420,0.826,1.052032126,0.652,9.035180435,0.655,0.003,7,Pld4
4421,0.825,1.228161964,0.65,4.667648394,0.691,0.077,7,Tlr2
4422,0.824,1.270801112,0.648,8.318864923,0.65,0.006,7,Selplg
4423,0.823,1.093564841,0.646,3.548091147,0.73,0.171,7,Ctsz
4424,0.82,0.645411335,0.64,1.008041266,1,0.991,7,Rpl35a
4425,0.82,0.84545671,0.64,1.815619954,0.854,0.294,7,Arpc1b
4426,0.819,1.006027614,0.638,2.414099136,0.811,0.347,7,Mcl1
4427,0.819,1.054987296,0.638,3.065824971,0.753,0.248,7,Ptpn1
4428,0.818,1.792437325,0.636,7.917376914,0.644,0.013,7,Ccl9
4429,0.817,1.241245884,0.634,2.596754559,0.8,0.293,7,Atf3
4430,0.816,1.846724617,0.632,4.844838492,0.678,0.096,7,ENSMUSG00000127251
4431,0.815,0.968332241,0.63,3.114781392,0.732,0.176,7,Efhd2
4432,0.814,1.069034295,0.628,3.142864724,0.74,0.241,7,Ehd1
4433,0.812,0.925698943,0.624,8.208951892,0.627,0.004,7,Aif1
4434,0.812,1.147871939,0.624,4.988749434,0.657,0.05,7,Slfn2
4435,0.811,0.883821535,0.622,1.975478962,0.869,0.492,7,F630206G17Rik
4436,0.808,1.148668597,0.616,2.623368832,0.768,0.284,7,Zfp36
4437,0.807,1.087897509,0.614,5.054143827,0.646,0.05,7,Il4ra
4438,0.805,0.894936255,0.61,5.725842085,0.624,0.023,7,Slc15a3
4439,0.804,1.007472507,0.608,6.579089244,0.618,0.017,7,Fyb1
4440,0.804,0.766248402,0.608,1.412774159,0.961,0.817,7,Pfn1
4441,0.804,0.916803878,0.608,3.912499948,0.655,0.067,7,Rgs10
4442,0.803,0.934572222,0.606,6.108714143,0.618,0.021,7,Cd68
4443,0.8,0.983309518,0.6,4.158913582,0.648,0.073,7,Cxcl16
4444,0.798,1.051433573,0.596,7.648139797,0.601,0.007,7,Crybb1
4445,0.798,1.015685772,0.596,3.770583937,0.667,0.13,7,Etv3
4446,0.795,1.337645723,0.59,4.379059164,0.644,0.083,7,Dusp2
4447,0.794,0.833541952,0.588,2.364694892,0.749,0.244,7,Ninj1
4448,0.79,0.660666699,0.58,1.032510173,0.931,0.488,7,Cxcl10
4449,0.788,0.784579364,0.576,3.323362619,0.655,0.121,7,Gm56904
4450,0.788,1.034533145,0.576,7.343708994,0.582,0.008,7,Tmem119
4451,0.787,0.893404406,0.574,1.51391447,0.981,0.744,7,Junb
4452,0.785,0.895197962,0.57,3.309694337,0.655,0.134,7,Rel
4453,0.785,1.135724678,0.57,5.509718946,0.594,0.039,7,Irf8
4454,0.785,1.038973486,0.57,2.340834144,0.781,0.42,7,Fscn1
4455,0.784,0.890381913,0.568,8.384900681,0.571,0.004,7,Cd86
4456,0.784,0.609040985,0.568,0.96783994,1,0.983,7,Rps11
4457,0.784,0.934251001,0.568,1.515620025,0.987,0.845,7,Marcksl1
4458,0.783,0.900115453,0.566,7.588790517,0.571,0.006,7,P2ry6
4459,0.78,0.99272338,0.56,2.598741964,0.689,0.145,7,Srgn
4460,0.778,0.455800404,0.556,1.131689472,0.706,0.159,7,Trf
4461,0.778,0.797377803,0.556,2.255169797,0.73,0.314,7,Picalm
4462,0.778,0.925304138,0.556,3.637724889,0.629,0.112,7,Pou2f2
4463,0.777,0.653246587,0.554,1.254494707,0.948,0.78,7,Pabpc1
4464,0.777,0.507528002,0.554,0.786009937,1,0.995,7,Rplp1
4465,0.776,0.9708033,0.552,8.019766639,0.556,0.005,7,Ptafr
4466,0.775,1.332420418,0.55,4.585194675,0.592,0.062,7,Tnfaip2
4467,0.775,1.014281461,0.55,3.955518075,0.609,0.084,7,Hk2
4468,0.774,0.784036772,0.548,8.972774778,0.549,0.002,7,Siglech
4469,0.773,0.61285888,0.546,1.23649034,0.869,0.379,7,H2-D1
4470,0.773,0.976594262,0.546,5.94770166,0.56,0.021,7,Olfml3
4471,0.772,0.808610592,0.544,2.984379177,0.648,0.156,7,Bach1
4472,0.772,0.520356666,0.544,0.838151106,0.996,0.982,7,Rps25
4473,0.772,0.768111568,0.544,2.572655089,0.663,0.133,7,Tgfb1
4474,0.769,0.931461254,0.538,2.153494196,0.749,0.368,7,Ier5
4475,0.768,0.526381898,0.536,0.808327025,1,0.994,7,Rpl18a
4476,0.765,0.774471495,0.53,2.266596696,0.697,0.28,7,Gna13
4477,0.765,2.533170472,0.53,5.59194668,0.577,0.086,7,Ccl5
4478,0.765,0.799767376,0.53,3.111347252,0.629,0.154,7,Mapkapk2
4479,0.764,0.79084482,0.528,7.217504506,0.532,0.005,7,Rac2
4480,0.763,0.846447666,0.526,7.769815819,0.53,0.005,7,Nlrp3
4481,0.763,0.88879622,0.526,7.561349988,0.53,0.005,7,Cx3cr1
4482,0.762,0.504222379,0.524,0.780665841,1,0.993,7,Rps27
4483,0.76,0.925440102,0.52,2.927904037,0.633,0.157,7,Cdk6
4484,0.759,0.820791434,0.518,6.601816287,0.526,0.012,7,Hpgds
4485,0.759,1.609659605,0.518,7.589161942,0.524,0.008,7,Il1b
4486,0.757,0.523810612,0.514,0.821083781,1,0.978,7,Rpl10
4487,0.757,0.787421551,0.514,2.862969462,0.631,0.163,7,Cflar
4488,0.756,0.760540853,0.512,1.514418074,0.867,0.516,7,Ifrd1
4489,0.755,0.775622599,0.51,1.291937279,0.871,0.494,7,Sparc
4490,0.754,0.841874295,0.508,4.907154531,0.536,0.037,7,Lcp1
4491,0.753,1.469413046,0.506,2.764946027,0.738,0.28,7,Sdc4
4492,0.752,0.481118995,0.504,0.825717529,0.996,0.904,7,Atp6v0c
4493,0.752,0.726025459,0.504,2.632671189,0.633,0.172,7,Map2k3
4494,0.751,0.894650969,0.502,1.797378624,0.8,0.455,7,Dusp1
4495,0.751,0.833714134,0.502,4.831101495,0.532,0.041,7,Lacc1
4496,0.751,0.482890402,0.502,0.762741112,1,0.984,7,Rps9
4497,0.749,0.900705204,0.498,1.83523074,0.82,0.495,7,Kdm6b
4498,0.747,0.711740396,0.494,5.342436589,0.513,0.024,7,Cyth4
4499,0.745,0.687002447,0.49,8.358711157,0.491,0.003,7,Adgre1
4500,0.744,0.817898658,0.488,1.688365801,0.8,0.43,7,Klf6
4501,0.742,0.855402194,0.484,1.954174755,0.697,0.275,7,Ier3
4502,0.742,0.671024671,0.484,1.650319672,0.715,0.285,7,H2-K1
4503,0.742,0.684719584,0.484,2.760655789,0.601,0.171,7,Nfkbib
4504,0.74,0.883164991,0.48,7.83596649,0.483,0.004,7,Bcl2a1d
4505,0.74,0.706829622,0.48,2.135104857,0.65,0.233,7,Nfkb1
4506,0.739,0.714258104,0.478,4.4490854,0.506,0.036,7,Rnase4
4507,0.739,0.834884012,0.478,2.145113453,0.631,0.164,7,Ccrl2
4508,0.739,0.741629164,0.478,5.086069493,0.5,0.03,7,Lpcat2
4509,0.738,0.503383461,0.476,0.833653,1,0.951,7,Rps12
4510,0.738,0.812204645,0.476,3.313821454,0.562,0.131,7,Tgfbr1
4511,0.736,0.729607315,0.472,2.212049169,0.642,0.238,7,Smim3
4512,0.736,0.722095194,0.472,6.890182251,0.476,0.006,7,Cd37
4513,0.736,0.715730835,0.472,7.21497568,0.476,0.006,7,Ncf1
4514,0.736,1.609057976,0.472,2.817709813,0.616,0.186,7,Cxcl2
4515,0.735,0.629542554,0.47,1.355191351,0.858,0.636,7,Zfand5
4516,0.735,0.7075632,0.47,6.014353881,0.481,0.015,7,Fermt3
4517,0.734,0.462524208,0.468,0.724067949,1,0.984,7,Rps4x
4518,0.734,0.871255449,0.468,2.719348363,0.605,0.209,7,Kctd12
4519,0.734,0.631678606,0.468,8.19421712,0.47,0.002,7,Ptprc
4520,0.733,0.41652946,0.466,0.659009315,1,0.993,7,Rplp2
4521,0.733,0.809838385,0.466,7.091273695,0.47,0.006,7,Cd52
4522,0.733,0.65203209,0.466,5.387156655,0.483,0.02,7,Ptpn18
4523,0.731,0.574578048,0.462,1.221067794,0.88,0.706,7,Eif5
4524,0.731,0.686794864,0.462,2.036736956,0.665,0.303,7,Gramd1a
4525,0.73,0.773106055,0.46,2.503774565,0.603,0.193,7,Rcan1
4526,0.73,0.589252057,0.46,1.059446574,0.946,0.773,7,Ubc
4527,0.73,0.677116234,0.46,2.040067271,0.659,0.299,7,Skil
4528,0.729,0.51465168,0.458,0.758222381,1,0.983,7,Tmsb4x
4529,0.729,0.732541598,0.458,1.983718402,0.665,0.286,7,Csrnp1
4530,0.728,0.407188489,0.456,0.640174249,1,0.987,7,Rps24
4531,0.728,0.558168569,0.456,1.268756141,0.807,0.526,7,Npc2
4532,0.726,0.658995086,0.452,2.739691864,0.567,0.156,7,Hexa
4533,0.725,0.618113763,0.45,7.753267747,0.453,0.003,7,Hck
4534,0.724,0.633988198,0.448,4.27384476,0.481,0.042,7,Lyn
4535,0.723,0.622276344,0.446,2.417602245,0.577,0.16,7,Nfkb2
4536,0.723,0.405478158,0.446,0.628752432,1,0.995,7,Rps23
4537,0.723,0.588453689,0.446,5.239970059,0.461,0.018,7,Pik3r5
4538,0.723,0.477227233,0.446,0.832842951,0.987,0.891,7,Rpl10-ps3
4539,0.723,0.646094374,0.446,2.232317577,0.607,0.24,7,M6pr
4540,0.722,0.59962276,0.444,1.408770194,0.788,0.522,7,Atf4
4541,0.722,0.652253698,0.444,5.88333243,0.455,0.015,7,Lag3
4542,0.721,0.649120821,0.442,2.383325434,0.571,0.159,7,Map3k8
4543,0.72,0.601356216,0.44,1.855251555,0.62,0.191,7,Msn
4544,0.72,0.423444925,0.44,0.674984892,0.996,0.977,7,Rps6
4545,0.72,0.626748972,0.44,1.415508885,0.781,0.522,7,Klf7
4546,0.719,0.622059157,0.438,4.939176756,0.459,0.025,7,Lcp2
4547,0.719,0.638600549,0.438,2.343167544,0.588,0.228,7,Ube2f
4548,0.718,0.659552032,0.436,4.235718107,0.468,0.038,7,Batf
4549,0.718,0.613566797,0.436,3.123545562,0.517,0.106,7,Rab8b
4550,0.717,0.536975439,0.434,1.120864933,0.88,0.696,7,Tra2b
4551,0.717,0.6686552,0.434,1.538513337,0.732,0.415,7,Ctsl
4552,0.717,0.610216464,0.434,3.133330165,0.509,0.091,7,Rab20
4553,0.717,0.634167387,0.434,8.308085084,0.436,0.002,7,Itgam
4554,0.716,0.696650361,0.432,4.069572998,0.461,0.031,7,Adap2os
4555,0.715,0.398874838,0.43,0.63159338,1,0.987,7,Rps15a
4556,0.714,0.576420018,0.428,3.095583413,0.496,0.08,7,Zfhx3
4557,0.713,0.623289743,0.426,3.176778936,0.504,0.105,7,Rnf19b
4558,0.712,0.606439426,0.424,2.929357149,0.515,0.123,7,Slc11a2
4559,0.712,0.591534007,0.424,2.048739402,0.577,0.175,7,Ucp2
4560,0.712,0.65027391,0.424,2.453283,0.571,0.207,7,Ctsa
4561,0.711,0.407427505,0.422,0.644412348,0.998,0.985,7,Rpl39
4562,0.711,0.434350851,0.422,0.819307341,0.959,0.847,7,Rps27rt
4563,0.711,0.58404978,0.422,6.334980311,0.429,0.007,7,Gmfg
4564,0.71,0.379307216,0.42,0.593022441,1,0.989,7,Rpl32
4565,0.71,0.749897038,0.42,3.181228805,0.506,0.115,7,Arl4c
4566,0.709,0.780334845,0.418,2.428396216,0.569,0.213,7,Tnfrsf12a
4567,0.708,0.364518646,0.416,0.580047724,1,0.982,7,Rps28
4568,0.708,0.255822523,0.416,0.513172536,0.751,0.329,7,Cdkn1a
4569,0.708,0.606243861,0.416,3.943702801,0.448,0.036,7,Evi2a
4570,0.707,1.453140385,0.414,5.256996312,0.446,0.044,7,Edn1
4571,0.706,0.821515599,0.412,1.914072933,0.498,0.094,7,ENSMUSG00000135102
4572,0.706,0.620923361,0.412,9.503289494,0.412,0.001,7,Gm46224
4573,0.705,0.511951488,0.41,1.567391464,0.624,0.236,7,Clic1
4574,0.705,0.595242701,0.41,8.426082294,0.412,0.002,7,Bin2
4575,0.704,0.619732424,0.408,2.890689965,0.489,0.092,7,Casp4
4576,0.704,0.573159853,0.408,2.362005223,0.545,0.17,7,Ptprj
4577,0.704,1.352665918,0.408,6.807117406,0.416,0.011,7,Il1rn
4578,0.703,0.349381438,0.406,0.54103198,1,0.991,7,Rps19
4579,0.702,0.347047742,0.404,0.546312257,1,0.992,7,Rpl26
4580,0.981,1.568786417,0.962,2.397216919,1,0.98,8,Selenow
4581,0.974,2.203687807,0.948,4.331467422,0.981,0.259,8,Hpca
4582,0.968,1.960856616,0.936,3.947767499,0.968,0.241,8,Slc17a7
4583,0.95,1.260617607,0.9,2.122548902,1,0.828,8,Calm3
4584,0.942,1.311674199,0.884,2.5849203,0.987,0.464,8,Arf3
4585,0.94,1.341150013,0.88,2.303679174,1,0.637,8,Snrpn
4586,0.939,1.425853159,0.878,2.912537581,0.962,0.317,8,Thy1
4587,0.935,1.366747335,0.87,2.425738753,0.997,0.636,8,Ywhah
4588,0.933,1.438883993,0.866,3.68889904,0.917,0.171,8,Vsnl1
4589,0.933,1.329733243,0.866,3.522142554,0.926,0.194,8,Scn1b
4590,0.931,1.596545647,0.862,3.300230942,0.929,0.291,8,Syt1
4591,0.93,1.125176121,0.86,2.088854589,1,0.62,8,Vamp2
4592,0.928,1.564016828,0.856,2.856144663,0.99,0.413,8,Snap25
4593,0.925,1.417668337,0.85,2.856349849,0.955,0.403,8,Ppp3r1
4594,0.924,1.441603155,0.848,2.25086896,1,0.867,8,Calm2
4595,0.924,1.498505902,0.848,5.479641461,0.869,0.065,8,Rasgrp1
4596,0.923,1.368646919,0.846,2.30901757,0.994,0.633,8,Atp1b1
4597,0.919,1.53835297,0.838,5.290586882,0.865,0.088,8,Prkcg
4598,0.919,1.364562865,0.838,2.440884788,0.994,0.405,8,Snca
4599,0.918,1.595895028,0.836,3.396384245,0.907,0.274,8,Syp
4600,0.918,2.390470977,0.836,4.813962456,0.878,0.198,8,Cck
4601,0.917,1.231545371,0.834,2.900222186,0.946,0.274,8,Gng3
4602,0.911,1.192790885,0.822,2.754830707,0.933,0.276,8,Atp6v1g2
4603,0.911,1.315469151,0.822,5.812891487,0.837,0.04,8,Sv2b
4604,0.91,1.583478571,0.82,5.125110076,0.849,0.092,8,Rprml
4605,0.908,1.017377984,0.816,3.05558787,0.907,0.206,8,Sult4a1
4606,0.908,1.100443198,0.816,2.304013993,0.952,0.529,8,Norad
4607,0.906,1.24430655,0.812,3.18292733,0.904,0.249,8,Dnm1
4608,0.905,1.212101694,0.81,3.305682144,0.897,0.213,8,Pgm2l1
4609,0.903,1.087052696,0.806,2.222269539,0.978,0.546,8,Ywhag
4610,0.903,1.087792752,0.806,3.097918714,0.891,0.21,8,Napb
4611,0.901,0.99901287,0.802,1.893120634,0.984,0.715,8,Ywhaz
4612,0.901,0.957462737,0.802,1.771332393,0.994,0.652,8,Pfn2
4613,0.899,1.593970382,0.798,3.927162838,0.872,0.148,8,Fxyd7
